Date,us_technology__BL,us_technology__MVO,us_technology__EW,us_technology__BLM_LLM__gpt_oss_20b,us_technology__RelViewBL__gpt_oss_20b,us_financials__BL,us_financials__MVO,us_financials__EW,us_financials__BLM_LLM__gpt_oss_20b,us_financials__RelViewBL__gpt_oss_20b,cross_asset_etfs__BL,cross_asset_etfs__MVO,cross_asset_etfs__EW,cross_asset_etfs__BLM_LLM__gpt_oss_20b,cross_asset_etfs__RelViewBL__gpt_oss_20b
2026-05-22,1.57747900669634,1.4945102675599096,1.2149784911746788,1.57747900669634,1.6826752085454824,0.9618466147444023,0.9788508132265185,0.9907891594821263,0.9576513011992905,0.9943476164104035,1.270018311190521,1.122021315198848,1.1554340388723534,1.250910009047991,1.1337559994664765
2026-05-26,1.666233832510769,1.5687444139768016,1.2418466227487719,1.6662338325107688,1.7853515723105944,0.9654068518037789,0.9810251071944691,0.989865370485078,0.9563447939818022,0.9969025480223382,1.284621789902014,1.1376547826446881,1.1621922833598268,1.2629196077054134,1.1514687141069446
2026-05-27,1.6517566262788772,1.5699226913269628,1.235298987775023,1.651756626278877,1.7638019206769053,0.961933793614607,0.9703824625529115,0.980159599899066,0.9477608554263554,0.9946008106278698,1.2697113617542521,1.1294840617970674,1.1537933657665067,1.2451976631526616,1.1474332798008107
2026-05-28,1.6907405279051875,1.6034092567631182,1.2564250560671715,1.6907405279051873,1.8012199565130758,0.9646333978356421,0.970755384502064,0.9765341359527954,0.9486716929855811,0.995678893555092,1.2761066018282903,1.1362343243375228,1.1583711074868326,1.2518978923688795,1.1527596988487987
2026-05-29,1.7442034619995623,1.6708929833903023,1.3068116253106943,1.744203461999562,1.8366062578365723,0.9760861203027813,0.9838915928568521,0.9830003740834946,0.9618250233658973,1.006863209668499,1.2741987304943319,1.1399982889196436,1.1577969550516496,1.2525414828084638,1.1542580499952202
2026-06-01,1.797996649240538,1.7478491987201796,1.3455351902558783,1.7979966492405377,1.8738623083233643,0.9810108401650254,0.99111119826285,0.9754534127586845,0.9650453533997794,1.0090843429887613,1.2865491441425887,1.140685078121381,1.161461549966251,1.2622929861176295,1.1571534304286413
2026-06-02,1.8464820838589682,1.7944032798491543,1.358363974177313,1.846482083858968,1.9254973850535813,0.9928940589750184,1.002380305482721,0.9814327872273539,0.9705342720872808,1.0198230841552913,1.2955905946049413,1.1460916677246058,1.1667307385884982,1.2700194446392963,1.1639782195195443
2026-06-03,1.8472254979456346,1.774226824615007,1.3384073438942174,1.8472254979456344,1.928116610248575,0.9731397675994232,0.9863457160558221,0.9664196838048666,0.9522883521568962,0.9969060247683307,1.2873513466733442,1.133331696631193,1.1610488506113168,1.2627379855653507,1.1512279547605058
2026-06-04,1.7893159206021172,1.7175738596228327,1.3169967932416657,1.789315920602117,1.9010566845495964,1.0110211580713135,1.0215570650047627,0.9974506750212659,0.9853940442423587,1.0366533923002244,1.2859860756945851,1.1377892973857466,1.1633293741065063,1.259829096361716,1.1572081141728254
2026-06-05,1.6152714729079445,1.563143642768272,1.231679695778218,1.6152714729079445,1.7197637492012567,0.9936037429124583,1.0068339219304996,0.9925797477030865,0.9725947836835366,1.0188296161069403,1.2289822993566215,1.0881151246333776,1.1327302594854043,1.2030183349500216,1.1107609046383946
2026-06-08,1.6828398879570976,1.62457798766057,1.2534463395718474,1.6828398879570972,1.789718554337503,0.994044059717619,1.0054702930986608,0.9876281439470014,0.9720575487711238,1.0201758729752024,1.2404493173919005,1.0952364305301756,1.1370014727786086,1.213831408907941,1.1189574653993877
2026-06-09,1.6551844551940613,1.6065082382260665,1.2248521678365056,1.6551844551940609,1.7612172624411455,1.0011439414566572,1.00966958888206,0.9985560705669275,0.9778960240783076,1.027348994303176,1.2255641456972537,1.0836379611882365,1.1314565988466063,1.1958492068127222,1.1127772787445207
2026-06-10,1.5914357808100634,1.5530760571497402,1.190360581184042,1.591435780810063,1.7008391277574102,0.9857085352079035,0.9952702411170473,0.9949526666115166,0.9641632018671084,1.0137391148416082,1.2119327453974689,1.0604570313374144,1.1208507550115046,1.177459360975867,1.0944257091983174
2026-06-11,1.6683872541517522,1.6273711062707255,1.2153903965443094,1.6683872541517517,1.787496562701564,1.0082697218757626,1.0156471435115824,1.0059685009121684,0.9813684615776651,1.0383390470342782,1.2400676385770966,1.096103122216027,1.1389116853349495,1.206699815614872,1.1289318431494537
2026-06-12,1.6886262788404782,1.6377573211579817,1.2160013892370547,1.6886262788404778,1.8152422931655716,1.0246863993229836,1.0338089279983884,1.023446535431921,1.0001060461484135,1.0562717709110738,1.2419982105836296,1.101501113221615,1.1397961858331094,1.206662632036874,1.1358499994615325
2026-06-15,1.7778096595838702,1.7102525085401226,1.2524166594111603,1.7778096595838693,1.913703398776326,1.0425395955565195,1.0466896288558754,1.027189773904589,1.0163150075442953,1.0727003444256615,1.2602157670185434,1.1274621688230675,1.1487717283188958,1.2266833875313456,1.1581743664442632
2026-06-16,1.7044822067495509,1.6488499615100627,1.2250829358285478,1.70448220674955,1.8403360541044715,1.0613854823900324,1.070362823532492,1.0433786004452077,1.0384399963448723,1.0914576486567553,1.242163708182322,1.121821970593589,1.1420892675490746,1.211489061808588,1.1508060152554163
2026-06-17,1.7240188464667094,1.6629710333769243,1.2108974835437338,1.724018846466708,1.8461075075743774,1.0636838724038438,1.0760600652244687,1.0381884664231915,1.0439403621746386,1.0934836589872647,1.2252341394871415,1.104667955530995,1.129456679890356,1.1929631084786483,1.1377850034245933
2026-06-18,1.8011219214422207,1.714140958934625,1.237574709706753,1.8011219214422194,1.934912199806796,1.0568890356138037,1.0635533126389358,1.0277965165016019,1.0335237741878576,1.0903007940111005,1.2394842765619392,1.1134353489832114,1.1362302144788337,1.2026688680137834,1.1519285471993408
2026-06-22,1.8051273849742335,1.7286529592540505,1.236336081929865,1.8051273849742322,1.9608065746852503,1.0687273921530667,1.0762470885482185,1.0352399009222548,1.042802134711647,1.100769457043279,1.2360518258277466,1.1113148815346312,1.1336514144942014,1.196780127124922,1.1531330243263047
2026-06-23,1.6816567785196974,1.642226000713832,1.197224911826396,1.681656778519696,1.810959565537469,1.0645946964009014,1.0740745314793425,1.0369837291429325,1.042245493373978,1.0997966723526873,1.2013112233117764,1.0783199665708159,1.1173972147038016,1.159945190171154,1.1235682302560293
2026-06-24,1.6649251985838969,1.6332453641656497,1.1876592321816144,1.6649251985838955,1.7904538718110117,1.060564747960725,1.0651227558335197,1.0279712406876942,1.0361084470505224,1.0954649372898466,1.1808021417839398,1.0614805568558043,1.1067404603565172,1.1336591345483382,1.1160844073592542
2026-06-25,1.7360358395342474,1.69506498272945,1.1992134846633067,1.7360358395342461,1.8768558010798198,1.0663487588889773,1.0679649458025344,1.0257900385735041,1.0370589780411514,1.1035886448708017,1.1932953160113513,1.069543413216388,1.1147459875510926,1.1468580783637703,1.123649685282394
2026-06-26,1.663516617825892,1.6524253804400055,1.1880521716648471,1.6635166178258907,1.7849562460586035,1.0455336695573672,1.0478673875287678,1.016181280126611,1.0218706271589402,1.0829543748531598,1.1844108179126756,1.0677273078879446,1.11174588606899,1.1396313391464088,1.1192075619865338
2026-06-29,1.7082873211549339,1.7037231306880274,1.2061080714727332,1.7082873211549325,1.8275922601678711,1.0444670529853703,1.0466550708918179,1.0146781323049,1.020581285582839,1.0835143209060476,1.1935462199709548,1.0731820884414995,1.1153531118226718,1.146242683205026,1.1277678634992887
2026-06-30,1.7451578214817267,1.7476914914629331,1.2217499883714653,1.7451578214817254,1.8752265805601516,1.0325938340267944,1.0393552613949735,1.0106370774801792,1.0147687417371194,1.0719274553978473,1.20341552107416,1.0826560492321242,1.1169402804463031,1.1547316921400987,1.137884052494428
2026-07-01,1.6542916133294978,1.6665211227046655,1.2058489706635753,1.6542916133294967,1.7841711924798234,1.0525265967581463,1.059523290203911,1.0355956553379226,1.0372029261993763,1.090351647920064,1.189155088455738,1.075348598395628,1.1099563277657944,1.1418550896394253,1.1284173383459724
2026-07-02,1.5933625056680862,1.614495336997631,1.1942177170029795,1.5933625056680853,1.7201200607789986,1.0564463572160379,1.0625486675860372,1.045594914112287,1.0444563979066446,1.0946234911106236,1.1901191171101762,1.0813024056296965,1.1145743497405345,1.1482319094237758,1.1293173672088144
2026-07-06,1.6323842167158604,1.6510198651742276,1.2140781576571709,1.6323842167158595,1.7617917320935008,1.0808227997201203,1.0897255484825046,1.06330182684455,1.0690248645667764,1.1190815764926278,1.2051455275268175,1.0967362666143394,1.1231187468766155,1.1642521865022601,1.143513780039162
2026-07-07,1.5820305912199941,1.6099047124576615,1.2002229174401702,1.5820305912199932,1.7007699655010553,1.0690614821428022,1.0834756347373857,1.0627251916709748,1.063858085244566,1.1075824933079108,1.1960321142289836,1.0792004293417863,1.1177067568258905,1.1539218959118775,1.127262070913957
2026-07-08,1.613481388984159,1.6361634439532997,1.2093112199690441,1.6134813889841582,1.7292342104770047,1.0398298235250534,1.0588735824806519,1.0419099450267906,1.037122195174015,1.0753919165657995,1.1946806759640645,1.0718631520555297,1.1150887815375257,1.1527233834610213,1.1204937891363436
2026-07-09,1.6623284525681181,1.674050192032343,1.2298759663823717,1.6623284525681172,1.7795039383298799,1.06476489779343,1.0798557629005425,1.05544145557555,1.0597569001202591,1.1010145317085525,1.20277989414213,1.083985672488846,1.119613130531528,1.1600283981472075,1.1324083699765572
2026-07-10,1.6724925149411674,1.6812061610173379,1.234824631056129,1.6724925149411665,1.7936779664919518,1.0702750235313192,1.0848779217310427,1.0613228533725896,1.0659732577265508,1.1075978815730851,1.2029516489909824,1.085376650553524,1.119523344595239,1.1604202584827865,1.1340431067108236
2026-07-13,1.6001664884675693,1.6208877532649033,1.2190569799690476,1.6001664884675684,1.7156855230486163,1.0715064045025382,1.0825854868471645,1.064845253907253,1.0644410409637919,1.1077137356244386,1.1984756081406973,1.063559883648056,1.1164182645929,1.1523843913892682,1.1160034974280373
2026-07-14,1.6278566814045947,1.5950468704695884,1.1983638993373738,1.6278566814045938,1.7480004103269393,1.0819868997719198,1.0939404467137115,1.0677174779507257,1.0892949105658465,1.1225260118694538,1.212562551804902,1.0752299193253243,1.1248571876998361,1.168268795502352,1.12549044392954
2026-07-15,1.6057719519008382,1.5642084735998916,1.1899465178119468,1.6057719519008373,1.7170605174763636,1.0966522835163999,1.1089584850729406,1.082716185424183,1.102700108795913,1.13571556755115,1.2123822544184937,1.0736899372856987,1.126627302259279,1.167847971777301,1.1256612048792716
2026-07-16,1.5320418410785797,1.5124727275210523,1.1766610691328825,1.532041841078579,1.6426485084500464,1.082069247279196,1.0909761576006856,1.0791783989882464,1.0896089660622201,1.1222265848624984,1.1944045101951657,1.0564478896994138,1.1178954627159208,1.1466570939986487,1.1126750842960802
2026-07-17,1.513523259604299,1.4852062352882027,1.1654096010927646,1.5135232596042982,1.619083200273777,1.0653612229652691,1.0748902529774087,1.068112266912577,1.073922600007744,1.103680919171979,1.1941520630648736,1.0514882989957333,1.1194957282649345,1.1494058925698443,1.1041575668193901
2026-07-20,1.51451114151971,1.490738538475476,1.1660883145790049,1.5145111415197092,1.6153822064116081,1.053521717659366,1.0665793632918603,1.0623944588818255,1.065064462836111,1.093647896059203,1.1959404263604565,1.0506070403672332,1.1183935878690674,1.1513245790775342,1.1021001784416655
2026-07-21,1.60032061751405,1.5663114172193127,1.1922271475352035,1.6003206175140492,1.707730035644746,1.070286882195209,1.081894540469419,1.0661808296557447,1.0729748753971549,1.109853229096339,1.2218191441900028,1.0718537209338497,1.1321858527323176,1.1779301066989145,1.1216479499174279
2026-07-22,1.6080856297091972,1.567455046390668,1.1843450506428481,1.6080856297091963,1.7117244704162453,1.0665633862146529,1.0813028472024124,1.0718214212333297,1.0750074049417166,1.1104825824898137,1.2250191335210716,1.074663101428278,1.1342029508402793,1.1849757492636719,1.1202010670802296
2026-07-23,1.5925099663738322,1.5609246365498626,1.1680335361636311,1.5925099663738314,1.6899237559184317,1.0545136496356575,1.0752965408933701,1.0676125922808273,1.0652634807370809,1.0954345316199317,1.2202539369570642,1.0566916526646633,1.1294418752616175,1.1776173704663095,1.1052366977149202
2026-07-24,1.5341601403901153,1.5193350908639593,1.1656780634590853,1.5341601403901144,1.6300066920947147,1.0494008383123665,1.0776374267738704,1.0718880069174606,1.0617436029828495,1.0915550869697945,1.2130072140534889,1.0550389986551942,1.128322671195636,1.171599730022383,1.102521392211453
2026-07-27,1.5107004174927527,1.4922885844666478,1.1727010301724656,1.5107004174927519,1.604100431553537,1.0582177151767793,1.0859654181406204,1.078880552476988,1.0722153214378904,1.0976764082377275,1.200287589539878,1.058768410986766,1.1220652303811771,1.1598256714693151,1.1061021971331717
2026-07-28,1.4474190868041492,1.4476889604647605,1.1651211981147258,1.4474190868041483,1.5363419895346242,1.057810072338982,1.0870402024668446,1.0885286401631156,1.076821038728855,1.1004459703758187,1.1859892981289692,1.0496522919099922,1.1158742846332745,1.1424934762160135,1.101051157217175
2026-07-29,1.3714799929467874,1.3784154036035534,1.1441267100255952,1.3714799929467867,1.4573453299114676,1.0237216787326278,1.0504388233833062,1.06676917811833,1.0467929741015871,1.0665593434810023,1.1846922137465292,1.0386322658270128,1.1141438236538175,1.1464118049046284,1.084750637014171
2026-07-30,1.495513840570975,1.4966491190315825,1.1898100329034325,1.4955138405709738,1.5848134869034485,1.0499390939445876,1.0754971586650077,1.08084168569454,1.0664902407915644,1.0911018380082107,1.2090902517981774,1.0661238696613284,1.1267469438974198,1.1720047889775094,1.1118931256102615
